order_id,order_date,customer_id,total_price,order_item_id,product_id,quantity,price_at_purchase,name
3109,2024-07-23,451,4220.24,11196,788,8,527.53,James Walter
6389,2024-05-19,6871,1225.44,11197,1969,8,153.18,Mary Hernandez
5765,2023-12-10,2234,5240.40,11198,893,8,655.05,James Isabella
375,2024-11-02,5161,2305.52,11199,594,8,288.19,Mary Philip
3605,2024-10-10,4930,200.64,11200,915,8,25.08,Mary Anna
788,2024-03-18,726,3306.47,11201,565,8,404.83,James Grace
10355,2024-08-25,8269,3234.40,11202,766,8,403.25,John Rodriguez
7309,2024-08-21,6763,1265.68,11203,1420,8,158.21,Mary Samuel
8118,2024-04-11,6092,3837.12,11204,624,8,477.07,Mary Johnson
4967,2024-04-14,6589,5504.56,11205,1400,8,688.07,Mary Rodriguez
6803,2024-02-03,6565,7280.56,11206,207,8,910.07,Mary Benjamin
1770,2024-02-12,4242,614.88,11207,840,8,76.86,Mary Megan
4442,2024-05-22,9956,7999.83,11208,390,8,988.98,John Thomas
1748,2024-05-08,7083,6205.52,11209,1052,8,775.69,Mary Gonzalez
14813,2024-07-25,9446,7541.24,11210,1946,8,942.53,John Jane
10722,2024-09-04,7466,2754.40,11211,975,8,344.30,Mary Sophia
1390,2024-02-22,3465,3721.84,11212,867,8,465.23,James Henry
7382,2024-06-12,2106,380.77,11213,670,8,37.73,James Garcia
617,2024-03-16,7204,2258.00,11214,816,8,282.25,Mary Isabella
12496,2024-09-21,4237,7534.16,11215,597,8,941.77,Mary Douglas
10442,2023-12-14,3120,4973.68,11216,1093,8,621.71,James Nicole
8531,2024-10-07,6361,4850.90,11217,1312,8,601.91,Mary Gerald
5714,2024-04-22,1117,1791.50,11218,1462,8,220.70,James Wayne
1329,2024-07-17,6936,1108.80,11219,1028,8,138.60,Mary Garcia
5612,2024-01-07,3871,6034.96,11220,158,8,754.37,James Peter
13515,2024-04-17,7901,5286.66,11221,1605,8,656.74,Mary Gerald
8539,2024-09-28,5999,5753.07,11222,462,8,710.58,Mary Arthur
13230,2023-12-21,5599,1508.08,11223,1179,8,188.51,Mary Ralph
2798,2023-12-21,2024,5787.52,11224,1550,8,723.44,James Isabella
12271,2024-03-03,7755,770.78,11225,1606,8,92.53,Mary Benjamin
9875,2024-01-02,4539,2892.67,11226,711,8,361.14,Mary Adam
8214,2024-09-01,5735,185.36,11227,1316,8,23.17,Mary Terry
8638,2024-07-25,2109,792.40,11228,1389,8,99.05,James Rodriguez
4409,2023-11-12,7102,7530.62,11229,1422,8,930.88,Mary Rose
3586,2024-06-30,5701,2886.32,11230,225,8,360.79,Mary Walter
14395,2024-08-07,7637,5175.68,11231,651,8,646.96,Mary Miller
13839,2024-08-15,8332,2452.22,11232,1559,8,295.90,John Johnson
11806,2024-10-13,1901,2109.60,11233,1169,8,263.70,James Hernandez
8619,2024-10-25,4408,2155.12,11234,566,8,269.39,Mary Amy
7050,2024-03-06,3478,4583.60,11235,561,8,572.95,James Alice
14637,2024-09-28,8597,3311.28,11236,270,8,413.91,John Bruce
4215,2024-06-03,6748,4245.12,11237,137,8,530.64,Mary Evelyn
11041,2024-10-07,25,2431.34,11238,656,8,300.69,James Scott
10873,2024-09-08,8735,7733.88,11239,861,8,956.31,John Benjamin
966,2024-03-27,5484,362.56,11240,384,8,45.32,Mary Julia
9781,2024-08-01,4281,5353.36,11241,1531,8,669.17,Mary Hernandez
1334,2024-05-19,9060,3196.88,11242,1851,8,399.61,John Anna
14981,2023-12-25,2945,1726.72,11243,1191,8,215.84,James Jones
13251,2024-07-19,4212,4617.68,11244,1437,8,577.21,Mary Lopez
11206,2024-05-02,3046,5758.92,11245,663,8,712.35,James Christina
5918,2024-06-15,2375,3420.64,11246,171,8,427.58,James Terry
7085,2023-12-02,6990,293.84,11247,410,8,36.73,Mary Abigail
171,2024-09-21,5340,300.48,11248,1828,8,37.56,Mary Martin
3369,2023-11-09,6713,4300.00,11249,931,8,537.50,Mary Keith
9799,2024-01-13,793,7108.56,11250,1698,8,883.80,James Raymond
7311,2024-01-29,8030,6841.84,11251,1577,8,855.23,Mary Ruth
14347,2023-12-19,3061,4100.08,11252,1198,8,512.51,James Philip
4474,2023-11-20,8501,7422.65,11253,1069,8,926.76,John Walter
10511,2023-11-27,8004,2254.48,11254,1095,8,281.81,Mary Julia
11940,2024-07-31,5876,2894.18,11255,1995,8,360.77,Mary Jane
8797,2024-09-07,7957,1653.72,11256,347,8,206.68,Mary Lawrence
10639,2024-08-08,7760,7955.60,11257,1227,8,994.45,Mary Abigail
2550,2023-12-24,5881,454.72,11258,538,8,56.84,Mary Smith
10578,2024-05-16,1158,6777.20,11259,1268,8,847.15,James Maria
12586,2024-06-08,3319,3314.96,11260,322,8,414.37,James Gregory
12742,2024-10-17,3064,547.18,11261,1240,8,64.15,James Natalie
8941,2024-03-30,6015,852.64,11262,548,8,106.58,Mary Terry
1445,2024-02-10,9741,3565.13,11263,1344,8,445.26,John Hernandez
8867,2024-07-02,5534,5811.20,11264,123,8,726.40,Mary Brown
14673,2024-07-16,7132,7185.36,11265,234,8,898.17,Mary Lauren
11432,2024-06-07,1525,2217.44,11266,1346,8,277.18,James Benjamin
2463,2023-11-30,4196,2023.68,11267,836,8,252.96,Mary Jane
6017,2024-05-30,7622,969.84,11268,1351,8,110.70,Mary Lauren
3249,2024-06-17,9663,5245.19,11269,342,8,654.54,John Williams
6650,2024-07-18,6555,5179.06,11270,1944,8,644.72,Mary Frank
14211,2024-02-19,2036,6579.60,11271,82,8,822.45,James Garcia
12291,2024-11-01,5497,3231.44,11272,1565,8,403.93,Mary Douglas
10180,2024-09-04,7688,4568.64,11273,1201,8,571.08,Mary Madison
10337,2024-06-09,8863,6884.08,11274,1490,8,860.51,John Samuel
7794,2024-01-26,7870,7758.40,11275,1477,8,969.80,Mary Anna
5641,2024-03-28,7818,6124.96,11276,1674,8,765.62,Mary Alice
2534,2023-11-06,6204,1425.20,11277,1698,8,178.15,Mary Dorothy
13810,2024-03-15,4997,4060.16,11278,68,8,507.52,Mary Dennis
7818,2024-05-08,660,2375.04,11279,1665,8,296.88,James Anna
2903,2024-01-08,1381,5943.53,11280,468,8,733.48,James Philip
14653,2024-07-23,7538,671.77,11281,453,8,72.95,Mary Alice
4636,2024-07-25,2533,5353.36,11282,262,8,669.17,James Gonzalez
12905,2024-02-09,314,3150.83,11283,345,8,392.96,James Judith
7204,2024-04-09,5790,610.16,11284,1301,8,76.27,Mary Ruth
5012,2024-10-10,1474,3924.24,11285,259,8,490.53,James Brown
970,2024-06-03,26,2070.80,11286,1312,8,258.85,James Grace
10241,2024-06-04,8812,3752.80,11287,557,8,469.10,John Lauren
10409,2023-12-21,6786,1233.12,11288,281,8,154.14,Mary Jane
13186,2024-03-11,5804,4907.91,11289,946,8,612.85,Mary Isabella
194,2024-09-17,7448,5523.44,11290,1223,8,690.43,Mary Evelyn
11420,2024-10-13,156,3370.00,11291,874,8,421.25,James Thomas
6424,2024-04-02,1759,7564.03,11292,648,8,936.32,James Rodriguez
8555,2024-10-23,9545,6500.88,11293,1018,8,812.61,John Scott
2477,2024-04-30,1702,2786.40,11294,527,8,348.30,James Victoria
11467,2024-10-14,1985,1500.48,11295,1455,8,187.56,James Scott
2974,2024-02-15,4772,6084.08,11296,890,8,760.51,Mary Lopez
2321,2024-10-10,7178,260.72,11297,722,8,32.59,Mary Maria
1736,2024-06-30,213,6676.24,11298,1472,8,823.58,James Williams
13303,2024-08-14,9767,7175.09,11299,1812,8,885.97,John Douglas
14372,2023-11-27,1405,4198.80,11300,1974,8,520.82,James Jones
1073,2023-11-06,7122,6522.96,11301,438,8,815.37,Mary Diana
5284,2024-10-13,2536,6215.12,11302,79,8,776.89,James Thomas
5846,2024-08-23,3775,3561.32,11303,483,8,430.11,James Terry
8489,2023-11-07,2458,1480.48,11304,926,8,185.06,James Davis
10569,2024-02-21,6857,5772.24,11305,946,8,721.53,Mary Wayne
8735,2024-01-26,9820,7647.20,11306,283,8,955.90,John Martin
3124,2024-10-31,6998,782.08,11307,1284,8,97.76,Mary Amy
1402,2024-06-09,7709,5801.21,11308,864,8,715.33,Mary Rodriguez
11263,2024-10-05,8949,2895.06,11309,226,8,361.66,John Adam
11342,2024-06-19,7390,481.76,11310,1527,8,60.22,Mary Nicole
1685,2024-01-06,1188,3205.31,11311,1529,8,391.57,James Amy
14226,2024-10-03,4647,5776.40,11312,1998,8,722.05,Mary Dennis
9772,2024-01-21,8506,5933.31,11313,997,8,741.07,John Christina
1262,2024-02-22,1488,294.56,11314,432,8,36.82,James Moore
3492,2024-05-13,4353,4572.24,11315,1105,8,571.53,Mary Gonzalez
8693,2024-01-21,7616,1888.32,11316,1817,8,236.04,Mary Virginia
3447,2024-10-23,8077,5936.64,11317,1505,8,726.18,Mary Dennis
10864,2024-10-25,2203,6427.04,11318,1505,8,803.38,James Patrick
2112,2024-10-24,2155,1102.24,11319,80,8,122.01,James Benjamin
10295,2023-12-02,9840,6070.00,11320,1755,8,758.75,John Nicole
14619,2024-06-13,6113,2486.08,11321,94,8,310.76,Mary Raymond
12280,2024-03-08,8065,1299.96,11322,1657,8,154.11,Mary Anderson
14989,2023-12-31,6801,1595.12,11323,1876,8,199.39,Mary Hernandez
3389,2024-01-24,256,5133.84,11324,1513,8,641.73,James Sophia
9722,2024-09-18,2880,6145.59,11325,1056,8,767.92,James Martinez
7093,2024-09-22,7668,5029.76,11326,1951,8,627.47,Mary Maria
10321,2024-10-23,3562,4886.98,11327,1137,8,606.43,James Lauren
4130,2023-12-13,6320,4886.00,11328,330,8,610.75,Mary Martin
12245,2024-04-29,4915,3826.13,11329,109,8,477.24,Mary Anderson
11729,2024-04-18,6445,5470.80,11330,1139,8,683.85,Mary Jones
5101,2023-11-18,1516,7535.28,11331,1260,8,941.91,James Sophia
7915,2024-05-02,7853,6735.56,11332,1744,8,837.75,Mary Gonzalez
12208,2024-04-13,2988,1469.28,11333,1618,8,183.66,James Alice
10908,2024-07-06,9706,1956.48,11334,276,8,244.56,John Sophia
850,2024-10-15,1345,3613.74,11335,1777,8,447.33,James Anderson
3277,2024-03-16,6301,2002.00,11336,1082,8,250.25,Mary Smith
9850,2024-02-09,7369,7135.76,11337,1230,8,891.97,Mary Jackson
7916,2024-04-22,417,2393.30,11338,977,8,294.34,James Wayne
14750,2023-11-25,8404,3086.99,11339,321,8,384.69,John Brown
10206,2024-07-27,1623,3577.64,11340,517,8,446.83,James Gonzalez
2984,2024-01-01,1827,300.32,11341,1301,8,28.12,James Miller
5082,2024-01-03,9329,5695.68,11342,1814,8,711.96,John Jackson
3458,2024-04-13,2333,6668.85,11343,1217,8,822.72,James Raymond
14088,2024-02-23,1321,997.20,11344,556,8,124.65,James Gerald
8334,2024-03-26,4346,7060.80,11345,126,8,882.60,Mary Garcia
8452,2024-10-05,7941,4544.74,11346,1562,8,557.03,Mary Walter
4125,2024-03-27,5354,3672.55,11347,1181,8,458.87,Mary Judith
2917,2024-09-10,3459,3888.80,11348,533,8,486.10,James Gregory
474,2024-10-03,2729,2974.64,11349,1151,8,371.83,James Ralph
11898,2024-05-21,4654,2876.40,11350,1380,8,359.55,Mary Judith
5776,2024-03-12,7175,7859.28,11351,15,8,982.41,Mary Henry
13600,2024-07-20,1936,6944.26,11352,869,8,864.49,James Sophia
6189,2024-07-14,3168,6860.64,11353,429,8,857.58,James Moore
8087,2024-10-26,9200,1824.08,11354,1216,8,228.01,John Anna
4645,2024-01-16,7859,3787.64,11355,1324,8,470.34,Mary Jackson
1804,2024-04-07,4798,5299.12,11356,1902,8,645.95,Mary Maria
2724,2024-07-02,7810,5625.99,11357,1713,8,694.77,Mary Nicole
1368,2024-03-23,1606,1546.40,11358,123,8,193.30,James Jane
12036,2024-07-30,3529,2154.28,11359,1507,8,268.75,James Gregory
12816,2023-12-31,105,1956.88,11360,750,8,244.61,James Henry
971,2024-09-08,9671,5316.40,11361,1777,8,664.55,John Hernandez
13419,2024-05-31,5062,4031.76,11362,751,8,503.97,Mary Victoria
781,2024-07-13,6003,5814.16,11363,980,8,726.77,Mary Roger
12242,2024-01-16,1951,3327.44,11364,347,8,415.93,James Gerald
3162,2023-12-19,1879,5399.85,11365,1427,8,665.82,James Adam
484,2024-06-24,3269,5580.64,11366,195,8,697.58,James Arthur
3397,2024-05-11,8919,1184.64,11367,924,8,148.08,John Gregory
6839,2024-06-10,5541,7652.96,11368,1888,8,952.44,Mary Hernandez
3613,2024-09-18,8969,4939.40,11369,1068,8,608.14,John Rodriguez
8108,2024-06-27,3843,6163.01,11370,1005,8,770.04,James Keith
2865,2023-12-17,7970,6554.18,11371,1718,8,818.26,Mary Abigail
14044,2024-03-31,2683,3195.76,11372,605,8,399.47,James Raymond
11303,2024-05-17,8069,7955.68,11373,1876,8,994.46,Mary Jackson
13979,2024-02-12,8961,5924.20,11374,424,8,735.60,John Smith
10752,2024-01-27,8524,6570.48,11375,1937,8,821.31,John Natalie
5538,2024-01-14,1821,4999.28,11376,261,8,608.39,James Smith
7462,2023-11-24,6365,3093.68,11377,1457,8,386.71,Mary Terry
10574,2024-05-16,4825,5150.08,11378,1241,8,643.76,Mary Terry
10814,2024-06-19,9680,1317.52,11379,1687,8,164.69,John Martin
7232,2024-05-20,1730,2743.68,11380,559,8,342.96,James Ruth
9508,2024-05-01,3379,7312.32,11381,1749,8,910.88,James Jackson
11351,2024-03-16,2131,7501.11,11382,1163,8,926.79,James Walter
14856,2024-02-01,2296,5882.56,11383,187,8,735.32,James Virginia
6441,2024-03-18,8095,2464.96,11384,1302,8,308.12,Mary Frank
12949,2024-02-21,1191,2698.80,11385,1727,8,337.35,James Smith
1931,2024-08-20,3923,1608.63,11386,573,8,199.94,James Williams
10408,2024-06-16,9963,3694.64,11387,1089,8,461.83,John Raymond
1153,2024-03-24,6761,2252.96,11388,1358,8,281.62,Mary Alexander
14767,2023-11-13,4372,5285.20,11389,988,8,660.65,Mary Rose
12411,2024-04-15,1753,1616.48,11390,1150,8,202.06,James Williams
4755,2024-05-12,2089,7828.08,11391,1406,8,978.51,James Adam
14726,2024-07-15,3016,6447.52,11392,1900,8,805.94,James Garcia
3511,2024-01-21,9378,1314.24,11393,1198,8,164.28,John Amy
8695,2024-05-28,4956,4660.14,11394,914,8,581.42,Mary Virginia
14887,2024-06-22,1947,6699.59,11395,556,8,827.92,James Bruce
13163,2024-06-28,4493,920.10,11396,318,8,114.03,Mary Gonzalez
7495,2024-07-26,1753,7095.92,11397,293,8,886.99,James Williams
14218,2024-09-26,3160,1682.80,11398,1359,8,210.35,James Martinez
14525,2024-07-29,9437,321.12,11399,782,8,40.14,John Bruce
8471,2024-01-29,4954,2852.96,11400,1824,8,356.62,Mary Natalie
4661,2024-03-27,9459,7441.08,11401,472,8,913.57,John Rodriguez
12069,2024-09-08,6019,6622.16,11402,1643,8,827.77,Mary Ralph
14405,2024-02-21,5925,3957.44,11403,626,8,494.68,Mary Frank
7253,2024-10-12,1206,4145.28,11404,106,8,518.16,James Thomas
10835,2024-05-28,7476,5723.68,11405,1940,8,715.46,Mary Virginia
8541,2024-01-04,16,3352.32,11406,597,8,419.04,James Thomas
5541,2024-03-16,1257,1106.64,11407,637,8,138.33,James Wayne
7813,2024-10-23,9152,1638.16,11408,967,8,204.77,John Diana
12179,2024-09-08,1198,5410.08,11409,1852,8,676.26,James Davis
8351,2024-05-14,467,3609.36,11410,218,8,451.17,James Lawrence
2001,2024-03-15,3540,7299.20,11411,1593,8,912.40,James Nicole
7328,2024-03-13,2874,7132.64,11412,127,8,891.58,James Brown
14665,2024-03-02,5674,669.72,11413,1824,8,83.23,Mary Brown
4658,2024-08-30,5778,7973.28,11414,1571,8,996.66,Mary Maria
14841,2023-11-07,4533,5540.87,11415,152,8,682.57,Mary Roger
5555,2024-01-08,9920,5374.00,11416,1591,8,671.75,John Ruth
9123,2024-03-26,6627,7532.44,11417,764,8,933.83,Mary Lawrence
12883,2024-07-05,6627,3069.60,11418,272,8,383.70,Mary Lawrence
1998,2024-07-05,1258,5500.16,11419,687,8,687.52,James Amy
2436,2024-07-21,8553,874.08,11420,250,8,109.26,John Gonzalez
14336,2024-07-22,3856,3638.40,11421,1632,8,454.80,James Garcia
6969,2023-12-01,1319,416.16,11422,1014,8,52.02,James Adam
910,2024-01-01,670,703.12,11423,1131,8,87.89,James Nicole
7829,2024-03-15,774,542.44,11424,764,8,66.68,James Brown
8326,2023-12-10,2879,3456.71,11425,268,8,421.12,James Rodriguez
6728,2024-01-27,5086,710.16,11426,1306,8,88.77,Mary Sophia
11356,2024-03-29,9993,5868.23,11427,1587,8,724.12,John Roger
7411,2024-08-18,2490,826.62,11428,1387,8,92.13,James Nicole
14697,2023-12-18,908,738.80,11429,1818,8,92.35,James Amy
12252,2024-03-08,5852,5429.16,11430,1839,8,662.85,Mary Megan
11996,2024-10-11,4049,2316.48,11431,1460,8,289.56,James Adam
11865,2024-06-11,9105,5426.72,11432,1902,8,678.34,John Jones
13740,2023-11-19,7215,1444.56,11433,1826,8,180.57,Mary Jones
14348,2023-12-26,934,5093.84,11434,1088,8,636.14,James Julia
11476,2024-01-03,2128,7005.56,11435,115,8,871.19,James Evelyn
4437,2024-02-04,7659,4948.72,11436,167,8,618.59,Mary Gregory
6491,2024-06-01,858,669.77,11437,1846,8,74.41,James Moore
7305,2023-12-05,2412,7472.72,11438,1150,8,934.09,James Rose
7793,2024-06-22,6261,7911.48,11439,1201,8,973.25,Mary Walter
11096,2024-01-17,609,5842.16,11440,443,8,730.27,James Arthur
8698,2024-10-01,6573,789.16,11441,374,8,88.58,Mary Keith
3982,2024-10-12,8008,7919.48,11442,250,8,978.91,Mary Evelyn
2428,2024-10-22,5189,5144.40,11443,1330,8,643.05,Mary Rodriguez
4575,2023-11-08,6448,3027.44,11444,1573,8,378.43,Mary Davis
7874,2023-11-09,2011,6754.68,11445,773,8,843.32,James Philip
5431,2024-10-31,9565,6769.60,11446,998,8,846.20,John Frank
5507,2023-11-20,8943,6699.92,11447,113,8,837.49,John Roger
11178,2024-07-22,2063,3851.28,11448,713,8,481.41,James Patrick
3144,2024-04-29,7075,1616.00,11449,1085,8,202.00,Mary Jones
11064,2023-12-24,2977,1318.92,11450,1744,8,161.20,James Douglas
4221,2023-12-25,5443,5284.56,11451,250,8,660.57,Mary Roger
2557,2024-09-13,8110,4639.28,11452,1693,8,579.91,Mary Abigail
12943,2024-02-18,4351,7035.58,11453,77,8,874.73,Mary Hernandez
13290,2024-10-19,2354,7578.64,11454,213,8,947.33,James Dorothy
8799,2024-03-02,594,1231.02,11455,701,8,144.78,James Judith
13463,2023-11-22,5307,6516.80,11456,525,8,814.60,Mary Bruce
3232,2024-10-15,1035,2983.44,11457,1087,8,372.93,James Benjamin
3116,2024-07-30,94,4918.88,11458,465,8,614.86,James Julia
12161,2024-08-31,955,2020.40,11459,834,8,252.55,James Frank
2619,2023-12-30,4544,1752.00,11460,1103,8,219.00,Mary Isabella
769,2024-02-17,7523,4560.64,11461,1078,8,559.31,Mary Patrick
11396,2024-02-21,8082,6261.94,11462,151,8,777.79,Mary Rose
7638,2024-08-13,3339,1342.16,11463,1621,8,167.77,James Arthur
14185,2024-06-18,8752,2699.28,11464,373,8,337.41,John Johnson
14149,2024-05-28,1431,6127.12,11465,937,8,765.89,James Walter
13608,2024-02-07,3185,4048.32,11466,309,8,506.04,James Henry
9953,2024-02-17,5144,5559.28,11467,1868,8,694.91,Mary Judith
2288,2024-01-04,4668,2073.74,11468,219,8,256.05,Mary Alice
12183,2024-03-23,3251,7616.80,11469,439,8,947.72,James Walter
6356,2024-07-16,5815,2967.84,11470,165,8,370.98,Mary Jones
101,2024-11-04,5303,4124.32,11471,958,8,515.54,Mary Roger
14534,2024-04-14,3774,1388.80,11472,1351,8,173.60,James Isabella
14286,2024-05-28,6278,7095.81,11473,473,8,877.08,Mary Alice
2216,2024-03-20,2683,4350.62,11474,1859,8,543.60,James Raymond
11869,2024-01-20,906,3722.09,11475,1902,8,464.38,James Jane
518,2024-06-06,6252,5897.04,11476,1148,8,737.13,Mary Victoria
9463,2024-04-01,4721,4914.96,11477,954,8,614.37,Mary Walter
481,2024-06-15,4085,2445.12,11478,531,8,305.64,James Scott
11577,2023-12-23,4023,1583.12,11479,750,8,197.89,James Patrick
2246,2024-10-31,1951,1396.72,11480,104,8,174.59,James Gerald
1678,2024-02-05,7171,2316.62,11481,1952,8,284.65,Mary Walter
6466,2023-12-24,41,2272.48,11482,899,8,284.06,James Alexander
7788,2024-03-10,7820,298.93,11483,850,8,28.52,Mary Ruth
5693,2024-08-07,6033,2037.28,11484,1074,8,254.66,Mary Gonzalez
4720,2024-08-31,5232,6340.96,11485,876,8,792.62,Mary Diana
1564,2024-02-13,3408,2052.66,11486,1308,8,253.04,James Alice
6226,2024-08-04,1472,3063.68,11487,687,8,382.96,James Johnson
8469,2024-02-21,1108,1556.80,11488,1125,8,194.60,James Madison
2555,2024-09-06,8404,5326.00,11489,1921,8,665.75,John Brown
12960,2024-09-25,9985,572.24,11490,1148,8,71.53,John Frank
1590,2024-01-08,3600,1537.60,11491,1224,8,189.21,James Anna
5233,2023-11-07,9858,5453.04,11492,853,8,681.63,John Madison
355,2024-08-01,5789,2348.16,11493,1308,8,293.52,Mary Arthur
8305,2024-03-03,1971,3455.12,11494,1464,8,431.89,James Hernandez
14258,2024-02-13,5994,5373.68,11495,916,8,671.71,Mary Dorothy
8792,2024-02-05,4786,2280.56,11496,649,8,285.07,Mary Grace
9918,2024-10-09,3613,7427.68,11497,854,8,928.46,James Samuel
2890,2024-03-17,3139,5099.28,11498,1108,8,637.41,James Adam
4630,2024-10-15,6006,2132.64,11499,268,8,266.58,Mary Virginia
4336,2024-07-27,1993,1946.40,11500,1396,8,243.30,James Patrick
7142,2024-08-07,8889,4381.50,11501,529,8,544.87,John Ralph
3869,2024-09-23,7728,3348.88,11502,206,8,418.61,Mary Evelyn
9992,2024-07-29,3038,1648.18,11503,1149,8,197.42,James Evelyn
6368,2024-01-06,421,6599.34,11504,897,8,822.13,James Smith
7205,2024-03-10,5664,3312.32,11505,433,8,414.04,Mary Isabella
2892,2024-07-17,6435,1128.88,11506,1679,8,141.11,Mary Terry
7975,2024-01-02,7446,4751.16,11507,1996,8,577.85,Mary Grace
13400,2024-02-05,2895,1090.56,11508,1378,8,136.32,James Scott
3268,2024-01-21,2845,6755.28,11509,1855,8,844.41,James Frank
12415,2024-06-17,2386,3268.64,11510,1116,8,408.58,James Garcia
10564,2024-05-09,288,869.52,11511,1057,8,108.69,James Davis
9158,2024-04-20,2385,3104.48,11512,1479,8,388.06,James Jones
5639,2024-08-29,5982,1933.28,11513,541,8,241.66,Mary Rose
9150,2024-07-03,3053,5138.72,11514,1596,8,642.34,James Samuel
11668,2024-06-24,6022,5414.64,11515,898,8,676.83,Mary Johnson
1418,2024-06-10,266,6356.84,11516,1998,8,794.17,James Virginia
11306,2024-03-13,5927,2660.48,11517,1712,8,332.56,Mary Lawrence
5400,2023-11-23,3403,627.76,11518,1456,8,78.47,James Samuel
4820,2024-10-04,9342,4867.44,11519,1020,8,608.43,John Rose
49,2024-03-26,1057,5390.72,11520,99,8,673.84,James Miller
11817,2024-03-20,8486,2645.52,11521,1879,8,330.69,John Thomas
1325,2024-09-21,6849,2209.84,11522,919,8,276.23,Mary Adam
9923,2024-04-21,7456,5814.24,11523,1343,8,726.78,Mary Christina
11125,2024-01-11,8135,2423.36,11524,79,8,302.92,Mary Anderson
602,2024-09-10,8836,3003.46,11525,789,8,375.08,John Thomas
8610,2024-01-07,1440,5893.04,11526,697,8,736.63,James Nicole
7001,2024-01-26,6201,6215.20,11527,122,8,776.90,Mary Alexander
8112,2024-05-31,8753,6982.00,11528,541,8,872.75,John Williams
7937,2023-12-31,4357,7267.92,11529,302,8,904.07,Mary Taylor
1784,2024-09-17,3899,222.49,11530,1301,8,27.22,James Arthur
1143,2024-11-02,8835,1811.66,11531,1775,8,223.87,John Anderson
10703,2024-04-28,986,6252.56,11532,400,8,781.57,James Garcia
12502,2024-03-07,1666,5846.40,11533,645,8,730.80,James Virginia
10847,2024-05-24,7148,517.36,11534,124,8,64.67,Mary Davis
9802,2024-09-28,9242,4880.00,11535,1451,8,609.91,John Johnson
13347,2023-12-11,3692,7706.24,11536,1012,8,963.28,James Diana
11663,2023-11-29,2778,6536.88,11537,629,8,801.87,James Alice
2050,2024-02-22,2664,5073.12,11538,663,8,634.14,James Brown
14129,2024-02-29,6898,8015.31,11539,440,8,992.31,Mary Maria
14217,2024-09-10,1165,2708.68,11540,1258,8,337.90,James Frank
9187,2024-05-14,9652,7566.08,11541,1441,8,945.76,John Lauren
7251,2024-05-25,3525,4530.83,11542,600,8,565.55,James Scott
13085,2024-07-01,3438,5589.68,11543,366,8,698.71,James Davis
7362,2024-01-18,5589,6863.52,11544,1389,8,857.94,Mary Adam
3223,2024-10-05,6066,444.56,11545,806,8,55.57,Mary Sophia
3037,2024-08-24,5284,6783.64,11546,1450,8,831.67,Mary Judith
1989,2024-07-17,1122,914.80,11547,1825,8,114.35,James Johnson
4088,2024-08-23,9540,3284.65,11548,138,8,402.83,John Martin
6044,2024-04-02,9347,2835.84,11549,1266,8,354.48,John Douglas
13990,2024-01-03,1020,2030.24,11550,1344,8,253.78,James Nicole
11371,2024-01-08,7702,6556.08,11551,1559,8,819.51,Mary Johnson
7623,2024-02-08,6196,6534.08,11552,126,8,816.76,Mary Christina
10421,2024-07-02,474,6771.12,11553,783,8,846.39,James Natalie
3998,2023-12-31,2018,4875.36,11554,17,8,609.42,James Madison
13845,2024-01-28,260,3549.88,11555,897,8,432.74,James Ruth
4500,2024-10-22,6973,1729.36,11556,1245,8,208.07,Mary Samuel
1902,2024-05-14,3788,1950.08,11557,523,8,243.76,James Davis
5810,2024-03-06,2894,4495.30,11558,400,8,552.11,James Julia
14123,2024-04-04,7856,2905.68,11559,1378,8,363.21,Mary Thomas
4808,2024-02-22,7101,7350.80,11560,904,8,918.85,Mary Walter
3140,2024-08-29,4853,4793.32,11561,923,8,583.68,Mary Raymond
2374,2024-07-06,3488,4585.76,11562,1264,8,573.22,James Madison
6848,2024-10-14,2960,4126.32,11563,1153,8,511.00,James Martin
9792,2024-05-29,4715,1043.52,11564,1304,8,130.44,Mary Scott
5024,2024-09-22,4028,5880.92,11565,893,8,734.69,James Maria
9563,2024-08-07,4317,3572.24,11566,261,8,446.53,Mary Lawrence
6586,2024-03-17,5165,7835.80,11567,1997,8,964.45,Mary Benjamin
10958,2024-05-05,2024,2318.72,11568,187,8,289.84,James Isabella
4264,2024-08-18,8654,2775.68,11569,1385,8,346.96,John Dorothy
2838,2024-04-19,7115,5876.24,11570,972,8,734.53,Mary Frank
4219,2024-04-04,2181,816.14,11571,1285,8,99.06,James Hernandez
9394,2024-02-07,7176,5266.48,11572,1809,8,653.86,Mary Christina
8107,2024-07-25,1957,320.24,11573,1471,8,40.03,James Wayne
6227,2024-03-09,3436,5689.60,11574,1141,8,711.20,James Garcia
13235,2024-06-27,7281,5072.24,11575,4,8,634.03,Mary Smith
13343,2024-03-31,8080,7329.44,11576,858,8,916.18,Mary Anna
8209,2024-10-18,6358,1867.39,11577,840,8,232.19,Mary Madison
5979,2024-01-04,3726,5776.56,11578,529,8,722.07,James Thomas
7354,2024-07-14,4125,7392.32,11579,770,8,924.04,James Terry
254,2024-10-10,9052,2804.40,11580,1117,8,350.55,John Victoria
10201,2024-05-26,693,3858.56,11581,212,8,482.32,James Keith
543,2024-04-03,6148,5805.60,11582,107,8,725.70,Mary Madison
12210,2024-11-01,648,1545.36,11583,1823,8,193.17,James Moore
14311,2024-07-05,4576,5328.00,11584,1765,8,666.00,Mary Grace
